,id,id_str,url,date,user,lang,rawContent,replyCount,retweetCount,likeCount,quoteCount,conversationId,hashtags,cashtags,mentionedUsers,links,viewCount,retweetedTweet,quotedTweet,place,coordinates,inReplyToTweetId,inReplyToUser,source,sourceUrl,sourceLabel,media,_type
10,1702858593492766786,1702858593492766786,https://twitter.com/MemeBattleRoyal/status/1702858593492766786,2023-09-16 01:35:00+00:00,"{'id': 1501320963941560322, 'id_str': '1501320963941560322', 'url': 'https://twitter.com/MemeBattleRoyal', 'username': 'MemeBattleRoyal', 'displayname': 'MemeMasters', 'rawDescription': 'New GameFi P2E Project\nPlay, Win, Earn as you represent your favorite blockchain communities', 'created': datetime.datetime(2022, 3, 8, 22, 16, 33, tzinfo=datetime.timezone.utc), 'followersCount': 305, 'friendsCount': 258, 'statusesCount': 2378, 'favouritesCount': 246, 'listedCount': 0, 'mediaCount': 688, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1635125737601794051/Pr2P-hBX_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1501320963941560322/1678679478', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'https://mememasters.io/', 'text': 'mememasters.io', 'tcourl': 'https://t.co/SX84BIUXVi'}], '_type': 'snscrape.modules.twitter.User'}",qam,@FFVV1211 @MemeBattleRoyal,0,0,0,0,1702699171860353189,[],[],"[{'id': 1379181238502580224, 'username': 'FFVV1211', 'displayname': 'FFV', '_type': 'snscrape.modules.twitter.UserRef'}, {'id': 1501320963941560322, 'username': 'MemeBattleRoyal', 'displayname': 'MemeMasters', '_type': 'snscrape.modules.twitter.UserRef'}]",[],10,,,,,1.7026991718603533e+18,"{'id': 1379181238502580224, 'username': 'FFVV1211', 'displayname': 'FFV', '_type': 'snscrape.modules.twitter.UserRef'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
11,1701942956842787057,1701942956842787057,https://twitter.com/cryptojourneyrs/status/1701942956842787057,2023-09-13 12:56:36+00:00,"{'id': 1450837801449050114, 'id_str': '1450837801449050114', 'url': 'https://twitter.com/cryptojourneyrs', 'username': 'cryptojourneyrs', 'displayname': 'Rodney', 'rawDescription': 'Crypto Degenerate. YouTuber. Memecoin Daddy.\n\n$PEPE $DOGE $SHIB $GROK $BTC $ETH $ADA', 'created': datetime.datetime(2021, 10, 20, 14, 54, 35, tzinfo=datetime.timezone.utc), 'followersCount': 40035, 'friendsCount': 1204, 'statusesCount': 22758, 'favouritesCount': 55600, 'listedCount': 65, 'mediaCount': 4749, 'location': 'San Diego, CA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1704944015060148225/kR6mdIgU_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1450837801449050114/1695693203', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'https://linktr.ee/mycryptojourney', 'text': 'linktr.ee/mycryptojourney', 'tcourl': 'https://t.co/1W9Hklne6k'}], '_type': 'snscrape.modules.twitter.User'}",en,SHILL your favorite #Memecoin! I need video ideas,173,12,53,0,1701942956842787057,['Memecoin'],[],[],[],7346,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
12,1702069575591031098,1702069575591031098,https://twitter.com/MemeBattleRoyal/status/1702069575591031098,2023-09-13 21:19:44+00:00,"{'id': 1501320963941560322, 'id_str': '1501320963941560322', 'url': 'https://twitter.com/MemeBattleRoyal', 'username': 'MemeBattleRoyal', 'displayname': 'MemeMasters', 'rawDescription': 'New GameFi P2E Project\nPlay, Win, Earn as you represent your favorite blockchain communities', 'created': datetime.datetime(2022, 3, 8, 22, 16, 33, tzinfo=datetime.timezone.utc), 'followersCount': 305, 'friendsCount': 258, 'statusesCount': 2378, 'favouritesCount': 246, 'listedCount': 0, 'mediaCount': 688, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1635125737601794051/Pr2P-hBX_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1501320963941560322/1678679478', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'https://mememasters.io/', 'text': 'mememasters.io', 'tcourl': 'https://t.co/SX84BIUXVi'}], '_type': 'snscrape.modules.twitter.User'}",en,"⚔️MemeMasters - BlockChain Battles⚔️

🟢$MMBB is a NFT-based Meme Character themed P2E Game. The MemeMaster Ecosysyem has something for everyone including Multiple game modes, MarketPlace and upgradeable NFT's to level up your MemeMaster and increase your earnings as you play.

✅️Utility✅️
NFT's - All minted MemeMaster 3d NFT's will be usable in game as playable Avatars. Each MemeMaster Representing its own Blockchain and earning its native Coin.

MarketPlace - All NFT's will be tradeable on the MemeMasters NFT MarketPlace. Trade,Sell or rent your NFT out to other players. With 2% of all MarketPlace fees going to P2E economy.

GameFi - MemeMasters is looking to host a diverse player Base, with that in mind our MemeMasters will be playable throughout many Game Modes
Ecosystem Game Modes:
💣 BomberMan 💣
 🏎 Racing 🏎 
🛡Battle Royale🛡

✅️Tokenomics✅️
2% WBTC Reflections
2% Liquidity
2% Marketing

🪙Contract: 0xBbfA09F1cBB492a6995F06a2a5136136416543Cd

🌐Website: https://t.co/4B95vMmg84 
🐱Whitepaper: https://t.co/DYg91elOY2
📝Twitter: https://t.co/Q5pIPnZrYk
✉️TG: https://t.co/ihR4LU14hT",0,0,0,0,1701942956842787057,[],[],"[{'id': 1450837801449050114, 'username': 'cryptojourneyrs', 'displayname': 'Rodney', '_type': 'snscrape.modules.twitter.UserRef'}]","[{'url': 'https://mememasters.io', 'text': 'mememasters.io', 'tcourl': 'https://t.co/4B95vMmg84'}, {'url': 'https://mememasters.gitbook.io/whitepaper/', 'text': 'mememasters.gitbook.io/whitepaper/', 'tcourl': 'https://t.co/DYg91elOY2'}, {'url': 'https://x.com/MemeBattleRoyal', 'text': 'x.com/MemeBattleRoyal', 'tcourl': 'https://t.co/Q5pIPnZrYk'}, {'url': 'https://t.me/MemeMastersPortal', 'text': 't.me/MemeMastersPor…', 'tcourl': 'https://t.co/ihR4LU14hT'}]",6,,,,,1.701942956842787e+18,"{'id': 1450837801449050114, 'username': 'cryptojourneyrs', 'displayname': 'Rodney', '_type': 'snscrape.modules.twitter.UserRef'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
13,1701843539254976701,1701843539254976701,https://twitter.com/jamiekingston/status/1701843539254976701,2023-09-13 06:21:33+00:00,"{'id': 1047214253780819968, 'id_str': '1047214253780819968', 'url': 'https://twitter.com/jamiekingston', 'username': 'jamiekingston', 'displayname': 'Jamie Kingston', 'rawDescription': '10000x memecoin hunter 💹🚀 | NFA/DYOR | $ETH $SOL', 'created': datetime.datetime(2018, 10, 2, 19, 58, 29, tzinfo=datetime.timezone.utc), 'followersCount': 48167, 'friendsCount': 597, 'statusesCount': 13262, 'favouritesCount': 24246, 'listedCount': 427, 'mediaCount': 2740, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1630629711175925768/OCDqavML_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1047214253780819968/1667419763', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [], '_type': 'snscrape.modules.twitter.User'}",en,What’s the play?,366,75,143,0,1701843539254976701,[],[],[],[],5521,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
14,1701844380884283401,1701844380884283401,https://twitter.com/MemeBattleRoyal/status/1701844380884283401,2023-09-13 06:24:53+00:00,"{'id': 1501320963941560322, 'id_str': '1501320963941560322', 'url': 'https://twitter.com/MemeBattleRoyal', 'username': 'MemeBattleRoyal', 'displayname': 'MemeMasters', 'rawDescription': 'New GameFi P2E Project\nPlay, Win, Earn as you represent your favorite blockchain communities', 'created': datetime.datetime(2022, 3, 8, 22, 16, 33, tzinfo=datetime.timezone.utc), 'followersCount': 305, 'friendsCount': 258, 'statusesCount': 2378, 'favouritesCount': 246, 'listedCount': 0, 'mediaCount': 688, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1635125737601794051/Pr2P-hBX_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1501320963941560322/1678679478', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'https://mememasters.io/', 'text': 'mememasters.io', 'tcourl': 'https://t.co/SX84BIUXVi'}], '_type': 'snscrape.modules.twitter.User'}",en,"⚔️MemeMasters - BlockChain Battles⚔️

🟢$MMBB is a NFT-based Meme Character themed P2E Game. The MemeMaster Ecosysyem has something for everyone including Multiple game modes, MarketPlace and upgradeable NFT's to level up your MemeMaster and increase your earnings as you play.

✅️Utility✅️
NFT's - All minted MemeMaster 3d NFT's will be usable in game as playable Avatars. Each MemeMaster Representing its own Blockchain and earning its native Coin.

MarketPlace - All NFT's will be tradeable on the MemeMasters NFT MarketPlace. Trade,Sell or rent your NFT out to other players. With 2% of all MarketPlace fees going to P2E economy.

GameFi - MemeMasters is looking to host a diverse player Base, with that in mind our MemeMasters will be playable throughout many Game Modes
Ecosystem Game Modes:
💣 BomberMan 💣
 🏎 Racing 🏎 
🛡Battle Royale🛡

✅️Tokenomics✅️
2% WBTC Reflections
2% Liquidity
2% Marketing

🪙Contract: 0xBbfA09F1cBB492a6995F06a2a5136136416543Cd

🌐Website: https://t.co/4B95vMmg84 
🐱Whitepaper: https://t.co/DYg91elOY2
📝Twitter: https://t.co/Q5pIPnZrYk
✉️TG: https://t.co/ihR4LU14hT",0,0,0,0,1701843539254976701,[],[],"[{'id': 1047214253780819968, 'username': 'jamiekingston', 'displayname': 'Jamie Kingston', '_type': 'snscrape.modules.twitter.UserRef'}]","[{'url': 'https://mememasters.io', 'text': 'mememasters.io', 'tcourl': 'https://t.co/4B95vMmg84'}, {'url': 'https://mememasters.gitbook.io/whitepaper/', 'text': 'mememasters.gitbook.io/whitepaper/', 'tcourl': 'https://t.co/DYg91elOY2'}, {'url': 'https://x.com/MemeBattleRoyal', 'text': 'x.com/MemeBattleRoyal', 'tcourl': 'https://t.co/Q5pIPnZrYk'}, {'url': 'https://t.me/MemeMastersPortal', 'text': 't.me/MemeMastersPor…', 'tcourl': 'https://t.co/ihR4LU14hT'}]",433,,,,,1.7018435392549768e+18,"{'id': 1047214253780819968, 'username': 'jamiekingston', 'displayname': 'Jamie Kingston', '_type': 'snscrape.modules.twitter.UserRef'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
15,1701612559416295624,1701612559416295624,https://twitter.com/BlocksNThoughts/status/1701612559416295624,2023-09-12 15:03:43+00:00,"{'id': 958750409232961536, 'id_str': '958750409232961536', 'url': 'https://twitter.com/BlocksNThoughts', 'username': 'BlocksNThoughts', 'displayname': '✍ 𝐂𝐫𝐲𝐩𝐭𝐨 𝐅𝐮𝐧𝐝𝐚𝐦𝐞𝐧𝐭𝐚𝐥𝐬 📒', 'rawDescription': '▪️ Blockchain Analyst, Investment Strategist, & Trader\n▪️ Founder of @Under__Radar\n▪️ Husband & Father\n▪️ Yale University\n▪️ PMHNP-BC\n▪️ Back up X @CFVentures1', 'created': datetime.datetime(2018, 1, 31, 17, 14, 45, tzinfo=datetime.timezone.utc), 'followersCount': 70173, 'friendsCount': 11424, 'statusesCount': 18106, 'favouritesCount': 110348, 'listedCount': 1047, 'mediaCount': 3283, 'location': 'The Mountains', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1718135602011406336/6Rrurb9m_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/958750409232961536/1698470267', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'https://t.me/CF_MarketWatch', 'text': 't.me/CF_MarketWatch', 'tcourl': 'https://t.co/FEE9HItfV2'}], '_type': 'snscrape.modules.twitter.User'}",en,"A good standard I follow is that I dont publicly support a project before some proof of concept is complete (especially presales). The burden of proof is on devs. A lot can go wrong prior to and up to a week after launch. This has saved my butt many times. I can't count how many times I've aggressively stated I need to see a real proof of concept, and the TG is instantly deleted or the chart rugs.",12,3,50,0,1701612559416295624,[],[],[],[],7453,,,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
16,1701647703732551853,1701647703732551853,https://twitter.com/N3M0777/status/1701647703732551853,2023-09-12 17:23:22+00:00,"{'id': 1481866687498620933, 'id_str': '1481866687498620933', 'url': 'https://twitter.com/N3M0777', 'username': 'N3M0777', 'displayname': 'NEMO', 'rawDescription': 'Crypto Advisor | Certified Degen | #NFA | @vortexai_main @RHQETH @AlphaBotCalls | ""Risk comes from not knowing what you\'re doing and doing it alone""', 'created': datetime.datetime(2022, 1, 14, 5, 52, 22, tzinfo=datetime.timezone.utc), 'followersCount': 3341, 'friendsCount': 441, 'statusesCount': 2111, 'favouritesCount': 3248, 'listedCount': 5, 'mediaCount': 482, 'location': 'Valhalla', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1692534781915885568/Bk9o4jIC_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1481866687498620933/1675097843', 'protected': None, 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': [], '_type': 'snscrape.modules.twitter.User'}",en,@BlocksNThoughts My favorite are the devs that give an artificial target of a marketcap to release their “Whitepaper”. It’s an absolute joke and the people that fall for this blow my mind. Couldn’t agree more… need to see the devs vision… Perot of concept… and also know about plans to scale,2,0,2,0,1701612559416295624,[],[],"[{'id': 958750409232961536, 'username': 'BlocksNThoughts', 'displayname': '✍ 𝐂𝐫𝐲𝐩𝐭𝐨 𝐅𝐮𝐧𝐝𝐚𝐦𝐞𝐧𝐭𝐚𝐥𝐬 📒', '_type': 'snscrape.modules.twitter.UserRef'}]",[],96,,,,,1.7016125594162957e+18,"{'id': 958750409232961536, 'username': 'BlocksNThoughts', 'displayname': '✍ 𝐂𝐫𝐲𝐩𝐭𝐨 𝐅𝐮𝐧𝐝𝐚𝐦𝐞𝐧𝐭𝐚𝐥𝐬 📒', '_type': 'snscrape.modules.twitter.UserRef'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
17,1701844228920483912,1701844228920483912,https://twitter.com/MemeBattleRoyal/status/1701844228920483912,2023-09-13 06:24:17+00:00,"{'id': 1501320963941560322, 'id_str': '1501320963941560322', 'url': 'https://twitter.com/MemeBattleRoyal', 'username': 'MemeBattleRoyal', 'displayname': 'MemeMasters', 'rawDescription': 'New GameFi P2E Project\nPlay, Win, Earn as you represent your favorite blockchain communities', 'created': datetime.datetime(2022, 3, 8, 22, 16, 33, tzinfo=datetime.timezone.utc), 'followersCount': 305, 'friendsCount': 258, 'statusesCount': 2378, 'favouritesCount': 246, 'listedCount': 0, 'mediaCount': 688, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1635125737601794051/Pr2P-hBX_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1501320963941560322/1678679478', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'https://mememasters.io/', 'text': 'mememasters.io', 'tcourl': 'https://t.co/SX84BIUXVi'}], '_type': 'snscrape.modules.twitter.User'}",en,"@N3M0777 @BlocksNThoughts We got you on that man, come check us out launching Oct.1 been in works for over a year",0,0,0,0,1701612559416295624,[],[],"[{'id': 1481866687498620933, 'username': 'N3M0777', 'displayname': 'NEMO', '_type': 'snscrape.modules.twitter.UserRef'}, {'id': 958750409232961536, 'username': 'BlocksNThoughts', 'displayname': '✍ 𝐂𝐫𝐲𝐩𝐭𝐨 𝐅𝐮𝐧𝐝𝐚𝐦𝐞𝐧𝐭𝐚𝐥𝐬 📒', '_type': 'snscrape.modules.twitter.UserRef'}]",[],10,,,,,1.701647703732552e+18,"{'id': 1481866687498620933, 'username': 'N3M0777', 'displayname': 'NEMO', '_type': 'snscrape.modules.twitter.UserRef'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
18,1701301718338740712,1701301718338740712,https://twitter.com/ReflectionBase/status/1701301718338740712,2023-09-11 18:28:32+00:00,"{'id': 1686038291139772416, 'id_str': '1686038291139772416', 'url': 'https://twitter.com/ReflectionBase', 'username': 'ReflectionBase', 'displayname': 'Reflection | Base Chain', 'rawDescription': 'Creating innovative products and services for developers! Building on @BuildOnBase🛡️\n\nTG: https://t.co/XRTcPQccw7', 'created': datetime.datetime(2023, 7, 31, 15, 37, 11, tzinfo=datetime.timezone.utc), 'followersCount': 644, 'friendsCount': 28, 'statusesCount': 525, 'favouritesCount': 752, 'listedCount': 2, 'mediaCount': 131, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1690872708618227712/bfutu6su_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1686038291139772416/1690947435', 'protected': None, 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': [{'url': 'https://t.me/reflectionbase', 'text': 't.me/reflectionbase', 'tcourl': 'https://t.co/XRTcPQccw7'}, {'url': 'https://rfltools.io/', 'text': 'rfltools.io', 'tcourl': 'https://t.co/J09HCGrXrn'}], '_type': 'snscrape.modules.twitter.User'}",en,"Let's have a MEME CONTEST! 🚨

Make $RFL content for a chance to win Reflection, as final places are voted on by the community!

1st Prize: $100 in RFL
2nd Prize: $50 in RFL

Complete rules found in the following tweets. Reply to this thread to enter with your creation.

🧵1/3 https://t.co/basJkvtLkB",223,51,79,1,1701301718338740712,[],['RFL'],[],[],5030,,,,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,"{'photos': [{'url': 'https://pbs.twimg.com/media/F5w7G9PW4AABjKi.jpg'}], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
19,1701539368249483632,1701539368249483632,https://twitter.com/MemeBattleRoyal/status/1701539368249483632,2023-09-12 10:12:53+00:00,"{'id': 1501320963941560322, 'id_str': '1501320963941560322', 'url': 'https://twitter.com/MemeBattleRoyal', 'username': 'MemeBattleRoyal', 'displayname': 'MemeMasters', 'rawDescription': 'New GameFi P2E Project\nPlay, Win, Earn as you represent your favorite blockchain communities', 'created': datetime.datetime(2022, 3, 8, 22, 16, 33, tzinfo=datetime.timezone.utc), 'followersCount': 305, 'friendsCount': 258, 'statusesCount': 2378, 'favouritesCount': 246, 'listedCount': 0, 'mediaCount': 688, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1635125737601794051/Pr2P-hBX_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1501320963941560322/1678679478', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'https://mememasters.io/', 'text': 'mememasters.io', 'tcourl': 'https://t.co/SX84BIUXVi'}], '_type': 'snscrape.modules.twitter.User'}",en,"⚔️MemeMasters - BlockChain Battles⚔️

🟢$MMBB is a NFT-based Meme Character themed P2E Game. The MemeMaster Ecosysyem has something for everyone including Multiple game modes, MarketPlace and upgradeable NFT's to level up your MemeMaster and increase your earnings as you play.

✅️Utility✅️
NFT's - All minted MemeMaster 3d NFT's will be usable in game as playable Avatars. Each MemeMaster Representing its own Blockchain and earning its native Coin.

MarketPlace - All NFT's will be tradeable on the MemeMasters NFT MarketPlace. Trade,Sell or rent your NFT out to other players. With 2% of all MarketPlace fees going to P2E economy.

GameFi - MemeMasters is looking to host a diverse player Base, with that in mind our MemeMasters will be playable throughout many Game Modes
Ecosystem Game Modes:
💣 BomberMan 💣
 🏎 Racing 🏎 
🛡Battle Royale🛡

✅️Tokenomics✅️
2% WBTC Reflections
2% Liquidity
2% Marketing

🪙Contract: 0xBbfA09F1cBB492a6995F06a2a5136136416543Cd

🌐Website: https://t.co/4B95vMmg84 
🐱Whitepaper: https://t.co/DYg91elOY2
📝Twitter: https://t.co/Q5pIPnZrYk
✉️TG: https://t.co/ihR4LU14hT",0,0,1,0,1701301718338740712,[],[],"[{'id': 1686038291139772416, 'username': 'ReflectionBase', 'displayname': 'Reflection | Base Chain', '_type': 'snscrape.modules.twitter.UserRef'}]","[{'url': 'https://mememasters.io', 'text': 'mememasters.io', 'tcourl': 'https://t.co/4B95vMmg84'}, {'url': 'https://mememasters.gitbook.io/whitepaper/', 'text': 'mememasters.gitbook.io/whitepaper/', 'tcourl': 'https://t.co/DYg91elOY2'}, {'url': 'https://x.com/MemeBattleRoyal', 'text': 'x.com/MemeBattleRoyal', 'tcourl': 'https://t.co/Q5pIPnZrYk'}, {'url': 'https://t.me/MemeMastersPortal', 'text': 't.me/MemeMastersPor…', 'tcourl': 'https://t.co/ihR4LU14hT'}]",5,,,,,1.7013017183387407e+18,"{'id': 1686038291139772416, 'username': 'ReflectionBase', 'displayname': 'Reflection | Base Chain', '_type': 'snscrape.modules.twitter.UserRef'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
20,1701517857681744083,1701517857681744083,https://twitter.com/Degenomics2000/status/1701517857681744083,2023-09-12 08:47:24+00:00,"{'id': 1496810048152281090, 'id_str': '1496810048152281090', 'url': 'https://twitter.com/Degenomics2000', 'username': 'Degenomics2000', 'displayname': 'Degenomics', 'rawDescription': 'I see CA, I buy.', 'created': datetime.datetime(2022, 2, 24, 11, 31, 48, tzinfo=datetime.timezone.utc), 'followersCount': 25901, 'friendsCount': 3663, 'statusesCount': 8093, 'favouritesCount': 20938, 'listedCount': 49, 'mediaCount': 2003, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1677280991025729538/FFZXP9P8_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1496810048152281090/1698666826', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'https://t.me/degenomicssundayservice', 'text': 't.me/degenomicssund…', 'tcourl': 'https://t.co/0x9qS0wvSg'}], '_type': 'snscrape.modules.twitter.User'}",en,Shill me some fucking based plays fam 💎🚀🌶️🌴🥑🌮🥹✌️,36,4,20,0,1701517857681744083,[],[],[],[],1616,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
21,1701528630197965260,1701528630197965260,https://twitter.com/MemeBattleRoyal/status/1701528630197965260,2023-09-12 09:30:12+00:00,"{'id': 1501320963941560322, 'id_str': '1501320963941560322', 'url': 'https://twitter.com/MemeBattleRoyal', 'username': 'MemeBattleRoyal', 'displayname': 'MemeMasters', 'rawDescription': 'New GameFi P2E Project\nPlay, Win, Earn as you represent your favorite blockchain communities', 'created': datetime.datetime(2022, 3, 8, 22, 16, 33, tzinfo=datetime.timezone.utc), 'followersCount': 305, 'friendsCount': 258, 'statusesCount': 2378, 'favouritesCount': 246, 'listedCount': 0, 'mediaCount': 688, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1635125737601794051/Pr2P-hBX_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1501320963941560322/1678679478', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'https://mememasters.io/', 'text': 'mememasters.io', 'tcourl': 'https://t.co/SX84BIUXVi'}], '_type': 'snscrape.modules.twitter.User'}",en,"⚔️MemeMasters - BlockChain Battles⚔️

🟢$MMBB is a NFT-based Meme Character themed P2E Game. The MemeMaster Ecosysyem has something for everyone including Multiple game modes, MarketPlace and upgradeable NFT's to level up your MemeMaster and increase your earnings as you play.

✅️Utility✅️
NFT's - All minted MemeMaster 3d NFT's will be usable in game as playable Avatars. Each MemeMaster Representing its own Blockchain and earning its native Coin.

MarketPlace - All NFT's will be tradeable on the MemeMasters NFT MarketPlace. Trade,Sell or rent your NFT out to other players. With 2% of all MarketPlace fees going to P2E economy.

GameFi - MemeMasters is looking to host a diverse player Base, with that in mind our MemeMasters will be playable throughout many Game Modes
Ecosystem Game Modes:
💣 BomberMan 💣
 🏎 Racing 🏎 
🛡Battle Royale🛡

✅️Tokenomics✅️
2% WBTC Reflections
2% Liquidity
2% Marketing

🪙Contract: 0xBbfA09F1cBB492a6995F06a2a5136136416543Cd

🌐Website: https://t.co/4B95vMmg84 
🐱Whitepaper: https://t.co/DYg91elOY2
📝Twitter: https://t.co/Q5pIPnZrYk
✉️TG: https://t.co/ihR4LU14hT",0,0,0,0,1701517857681744083,[],[],"[{'id': 1496810048152281090, 'username': 'Degenomics2000', 'displayname': 'Degenomics', '_type': 'snscrape.modules.twitter.UserRef'}]","[{'url': 'https://mememasters.io', 'text': 'mememasters.io', 'tcourl': 'https://t.co/4B95vMmg84'}, {'url': 'https://mememasters.gitbook.io/whitepaper/', 'text': 'mememasters.gitbook.io/whitepaper/', 'tcourl': 'https://t.co/DYg91elOY2'}, {'url': 'https://x.com/MemeBattleRoyal', 'text': 'x.com/MemeBattleRoyal', 'tcourl': 'https://t.co/Q5pIPnZrYk'}, {'url': 'https://t.me/MemeMastersPortal', 'text': 't.me/MemeMastersPor…', 'tcourl': 'https://t.co/ihR4LU14hT'}]",8,,,,,1.7015178576817441e+18,"{'id': 1496810048152281090, 'username': 'Degenomics2000', 'displayname': 'Degenomics', '_type': 'snscrape.modules.twitter.UserRef'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
